$GPGGA,182243,4843.712,N,00612.204,E,0,00,0.0,1203.000,M,0.0,M,,*41
$GPGGA,182258,4843.757,N,00612.386,E,0,00,0.0,1218.000,M,0.0,M,,*4B
$GPGGA,182315,4843.764,N,00612.150,E,0,00,0.0,1223.000,M,0.0,M,,*42
$GPGGA,182316,4843.754,N,00612.134,E,0,00,0.0,1223.000,M,0.0,M,,*40
$GPGGA,182317,4843.743,N,00612.120,E,0,00,0.0,1223.000,M,0.0,M,,*42
$GPGGA,182318,4843.731,N,00612.107,E,0,00,0.0,1223.000,M,0.0,M,,*4D
$GPGGA,182319,4843.720,N,00612.093,E,0,00,0.0,1223.000,M,0.0,M,,*40
$GPGGA,182326,4843.636,N,00612.015,E,0,00,0.0,1221.000,M,0.0,M,,*46
$GPGGA,182331,4843.587,N,00612.042,E,0,00,0.0,1221.000,M,0.0,M,,*4B
$GPGGA,182336,4843.602,N,00612.101,E,0,00,0.0,1221.000,M,0.0,M,,*44
$GPGGA,182341,4843.655,N,00612.095,E,0,00,0.0,1224.000,M,0.0,M,,*4F
$GPGGA,182401,4843.559,N,00611.947,E,0,00,0.0,1234.000,M,0.0,M,,*47
$GPGGA,182421,4843.550,N,00611.746,E,0,00,0.0,1241.000,M,0.0,M,,*41
$GPGGA,182441,4843.613,N,00611.717,E,0,00,0.0,1236.000,M,0.0,M,,*47
$GPGGA,182501,4843.548,N,00611.721,E,0,00,0.0,1239.000,M,0.0,M,,*45
$GPGGA,182521,4843.484,N,00611.488,E,0,00,0.0,1241.000,M,0.0,M,,*49
$GPGGA,182541,4843.561,N,00611.402,E,0,00,0.0,1226.000,M,0.0,M,,*46
$GPGGA,182602,4843.543,N,00611.390,E,0,00,0.0,1207.000,M,0.0,M,,*4D
$GPGGA,182622,4843.469,N,00611.330,E,0,00,0.0,1202.000,M,0.0,M,,*49
$GPGGA,182639,4843.671,N,00611.363,E,0,00,0.0,1167.000,M,0.0,M,,*4E
$GPGGA,182644,4843.732,N,00611.381,E,0,00,0.0,1152.000,M,0.0,M,,*48
$GPGGA,182649,4843.792,N,00611.410,E,0,00,0.0,1137.000,M,0.0,M,,*43
$GPGGA,182654,4843.855,N,00611.435,E,0,00,0.0,1128.000,M,0.0,M,,*42
$GPGGA,182659,4843.917,N,00611.460,E,0,00,0.0,1119.000,M,0.0,M,,*4A
$GPGGA,182704,4843.978,N,00611.487,E,0,00,0.0,1113.000,M,0.0,M,,*49
$GPGGA,182709,4844.038,N,00611.513,E,0,00,0.0,1107.000,M,0.0,M,,*47
$GPGGA,182714,4844.095,N,00611.542,E,0,00,0.0,1100.000,M,0.0,M,,*4F
$GPGGA,182719,4844.151,N,00611.576,E,0,00,0.0,1091.000,M,0.0,M,,*45
$GPGGA,182724,4844.208,N,00611.609,E,0,00,0.0,1082.000,M,0.0,M,,*4D
$GPGGA,182729,4844.263,N,00611.638,E,0,00,0.0,1076.000,M,0.0,M,,*44
$GPGGA,182734,4844.318,N,00611.657,E,0,00,0.0,1078.000,M,0.0,M,,*42
$GPGGA,182739,4844.370,N,00611.670,E,0,00,0.0,1084.000,M,0.0,M,,*47
$GPGGA,182744,4844.423,N,00611.683,E,0,00,0.0,1085.000,M,0.0,M,,*41
$GPGGA,182749,4844.478,N,00611.693,E,0,00,0.0,1084.000,M,0.0,M,,*42
$GPGGA,182754,4844.528,N,00611.660,E,0,00,0.0,1087.000,M,0.0,M,,*45
$GPGGA,182759,4844.543,N,00611.557,E,0,00,0.0,1086.000,M,0.0,M,,*43
$GPGGA,182804,4844.507,N,00611.461,E,0,00,0.0,1082.000,M,0.0,M,,*44
$GPGGA,182824,4844.414,N,00611.462,E,0,00,0.0,1093.000,M,0.0,M,,*46
$GPGGA,182844,4844.309,N,00611.286,E,0,00,0.0,1121.000,M,0.0,M,,*4F
$GPGGA,182904,4844.272,N,00611.147,E,0,00,0.0,1136.000,M,0.0,M,,*4F
$GPGGA,182924,4844.256,N,00611.063,E,0,00,0.0,1164.000,M,0.0,M,,*4B
$GPGGA,182944,4844.251,N,00610.963,E,0,00,0.0,1185.000,M,0.0,M,,*4D
$GPGGA,183004,4844.260,N,00610.897,E,0,00,0.0,1201.000,M,0.0,M,,*46
$GPGGA,183024,4844.241,N,00610.905,E,0,00,0.0,1214.000,M,0.0,M,,*49
$GPGGA,183044,4844.191,N,00610.895,E,0,00,0.0,1234.000,M,0.0,M,,*4B
$GPGGA,183104,4844.106,N,00610.827,E,0,00,0.0,1245.000,M,0.0,M,,*4F
$GPGGA,183124,4844.034,N,00610.676,E,0,00,0.0,1249.000,M,0.0,M,,*4B
$GPGGA,183144,4844.075,N,00610.519,E,0,00,0.0,1261.000,M,0.0,M,,*48
$GPGGA,183204,4844.126,N,00610.596,E,0,00,0.0,1261.000,M,0.0,M,,*4F
